XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/xilinx/xrt/bin:/opt/xilinx/xrt/bin:/opt/tools/Xilinx/Vitis/2019.2/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2019.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vivado/2019.2/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/mnt/local/altera_pro/16.0/quartus/bin:/mnt/local/mentor/questasim/linux_x86_64:/mnt/local/aal/bin:/opt/tools/Xilinx/Vitis/2019.2/bin:/opt/Xilinx/Vitis/2020.2/bin:/home/zhe/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:/opt/xilinx/xrt/lib:/opt/tools/Xilinx/Vitis/2019.2/lib/lnx64.o/Ubuntu/18:/opt/tools/Xilinx/Vitis/2019.2/lib/lnx64.o/Ubuntu:/opt/tools/Xilinx/Vitis/2019.2/lib/lnx64.o:/opt/tools/Xilinx/Vitis/2019.2/runtime/lib/x86_64:/opt/xilinx/xrt/lib::/mnt/local/aal/lib:/home/zhe/centaur/libs
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:/opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo1b
alveo4b
alveo4c
alveo3b
alveo2b
alveo1a
alveo2a
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:8388608, num_elements:2097152, num_trials:100
alveo1b, device on u250. Finished loading bitstream
alveo1b, bytes:8388608, num_elements:2097152, num_trials:100
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:8388608, num_elements:2097152, num_trials:100
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:8388608, num_elements:2097152, num_trials:100
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:8388608, num_elements:2097152, num_trials:100
alveo4b, device on u280. Finished loading bitstream
alveo4b, bytes:8388608, num_elements:2097152, num_trials:100
Start Reduce test:
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:8388608, num_elements:2097152, num_trials:100
iteration:0, time[s]:0.034474
iteration:1, time[s]:0.022911
iteration:2, time[s]:0.019806
iteration:3, time[s]:0.020555
iteration:4, time[s]:0.020040
iteration:5, time[s]:0.019401
iteration:6, time[s]:0.036501
iteration:7, time[s]:0.020162
iteration:8, time[s]:0.019471
iteration:9, time[s]:0.019500
iteration:10, time[s]:0.019068
iteration:11, time[s]:0.020299
iteration:12, time[s]:0.020036
iteration:13, time[s]:0.020710
iteration:14, time[s]:0.019808
iteration:15, time[s]:0.019562
iteration:16, time[s]:0.020871
iteration:17, time[s]:0.020010
iteration:18, time[s]:0.020078
iteration:19, time[s]:0.019848
iteration:20, time[s]:0.019378
iteration:21, time[s]:0.020261
iteration:22, time[s]:0.020985
iteration:23, time[s]:0.020516
iteration:24, time[s]:0.020491
iteration:25, time[s]:0.020298
iteration:26, time[s]:0.020038
iteration:27, time[s]:0.020518
iteration:28, time[s]:0.019596
iteration:29, time[s]:0.020417
iteration:30, time[s]:0.020344
iteration:31, time[s]:0.020161
iteration:32, time[s]:0.020241
iteration:33, time[s]:0.020317
iteration:34, time[s]:0.019671
iteration:35, time[s]:0.020065
iteration:36, time[s]:0.020309
iteration:37, time[s]:0.021629
iteration:38, time[s]:0.021168
iteration:39, time[s]:0.019802
iteration:40, time[s]:0.020600
iteration:41, time[s]:0.020534
iteration:42, time[s]:0.021219
iteration:43, time[s]:0.021864
iteration:44, time[s]:0.022289
iteration:45, time[s]:0.022031
iteration:46, time[s]:0.021580
iteration:47, time[s]:0.022424
iteration:48, time[s]:0.021788
iteration:49, time[s]:0.021598
iteration:50, time[s]:0.020544
iteration:51, time[s]:0.020432
iteration:52, time[s]:0.020931
iteration:53, time[s]:0.020452
iteration:54, time[s]:0.020772
iteration:55, time[s]:0.020342
iteration:56, time[s]:0.020327
iteration:57, time[s]:0.020889
iteration:58, time[s]:0.020804
iteration:59, time[s]:0.020208
iteration:60, time[s]:0.021270
iteration:61, time[s]:0.020964
iteration:62, time[s]:0.020619
iteration:63, time[s]:0.019655
iteration:64, time[s]:0.020095
iteration:65, time[s]:0.019711
iteration:66, time[s]:0.019791
iteration:67, time[s]:0.020108
iteration:68, time[s]:0.019720
iteration:69, time[s]:0.019719
iteration:70, time[s]:0.020555
iteration:71, time[s]:0.020301
iteration:72, time[s]:0.021182
iteration:73, time[s]:0.021706
iteration:74, time[s]:0.020983
iteration:75, time[s]:0.020173
iteration:76, time[s]:0.021216
iteration:77, time[s]:0.021127
iteration:78, time[s]:0.021567
iteration:79, time[s]:0.021275
iteration:80, time[s]:0.021405
iteration:81, time[s]:0.021064
iteration:82, time[s]:0.020048
iteration:83, time[s]:0.020103
iteration:84, time[s]:0.020276
iteration:85, time[s]:0.020941
iteration:86, time[s]:0.020444
iteration:87, time[s]:0.020809
iteration:88, time[s]:0.021430
iteration:89, time[s]:0.020989
iteration:90, time[s]:0.022541
iteration:91, time[s]:0.022235
iteration:92, time[s]:0.021761
iteration:93, time[s]:0.022267
iteration:94, time[s]:0.020892
iteration:95, time[s]:0.021921
iteration:96, time[s]:0.021302
iteration:97, time[s]:0.021693
iteration:98, time[s]:0.021927
iteration:99, time[s]:0.021414
iteration:100, time[s]:0.020658
Data size = 8388608, Trials = 100
Avg MPI time [us]= *20843.225040, throughput [Gbps] = 3.219697
